index,video_id,url,title,duration,duration_seconds,views,upload_date,channel
500,5ck27WiFRKE,https://www.youtube.com/watch?v=5ck27WiFRKE,LG DIOS V9100 60초,1:03,63,6208,,LG전자 Library
501,imrXOePPWZo,https://www.youtube.com/watch?v=imrXOePPWZo,평화통일 가정당 TV CM 2편 '자란스러운 대한민국 편' (60초),1:06,66,2101,,motherbook
502,6oElaxa-7vY,https://www.youtube.com/watch?v=6oElaxa-7vY,첼시 스쿼드 추천,0:41,41,463582,,지뉴는 외계인
503,Kdat--5As20,https://www.youtube.com/watch?v=Kdat--5As20,[세바시 60초 프리뷰] 세일즈에서 배우는 성공원칙 | 신동일 한성자동차 이사,1:08,68,2507,,세바시 강연 Sebasi Talk
504,G6ad94lfoQ8,https://www.youtube.com/watch?v=G6ad94lfoQ8,짐 싸기 이러면 멘탈 대참사🔥(여행 전 무조건 보세요!),0:36,36,32815,,60초육아꿀팁
505,Ep9_2h08RxM,https://www.youtube.com/watch?v=Ep9_2h08RxM,똑똑한 주택임대관리 스마트하우스 CF - 네이버검색 60초,1:01,61,2063,,스마트하우스
506,SMzt_ufxa_w,https://www.youtube.com/watch?v=SMzt_ufxa_w,"SF9 래퍼 휘영, 8월 솔로 데뷔",0:57,57,153,,60초로 정리하는 이슈
507,zoQIfM0o1AI,https://www.youtube.com/watch?v=zoQIfM0o1AI,팔뚝살 줄이기! 60초 기적 운동! [만물상 142회 20160529,1:14,74,2195,,TVCHOSUN - TV조선
508,BuGnO1Qzfm0,https://www.youtube.com/watch?v=BuGnO1Qzfm0,시각장애인 공익광고_60초,1:01,61,317,,9TO6 NINE_TO_SIX
509,Q-7Vhpqnj3g,https://www.youtube.com/watch?v=Q-7Vhpqnj3g,원광디지털대학교 신편입생 모집광고(60초),0:56,56,5230,,원광디지털대학교
510,wlcYRD9Mz7c,https://www.youtube.com/watch?v=wlcYRD9Mz7c,아쿠아시리즈 뽑아쓰는 60초 마스크팩 시리즈,0:48,48,2182,,aqua series
511,mum5pBXgM2Q,https://www.youtube.com/watch?v=mum5pBXgM2Q,[제2회 60초 인문학 영상공모전] 아름다운 삶은 멀리 있지 않다,1:06,66,351,,플라톤 아카데미
512,4hNUaYNBGiY,https://www.youtube.com/watch?v=4hNUaYNBGiY,한국생명공학(주) 천년초 '노주현'씨 TV 60초 광고,1:01,61,976,,이상돈
513,z4IFGcyUUaw,https://www.youtube.com/watch?v=z4IFGcyUUaw,2015 동부화재 TVCF 메이킹 영상 아빠편 60초,1:00,60,3273,,프로미TV-DB손해보험
514,vNJHEA-SiT4,https://www.youtube.com/watch?v=vNJHEA-SiT4,60초! 무릎 테이핑! #shorts #무릎테이핑,1:00,60,476694,,물리치료사 식쌤
515,-86Tyj1dTuk,https://www.youtube.com/watch?v=-86Tyj1dTuk,2020년 무상방문수거 후크송(60초),1:01,61,254,,이순환거버넌스
516,gt3mN-n-UPQ,https://www.youtube.com/watch?v=gt3mN-n-UPQ,[위니아 에어워셔] 김유정 디제잉 for 불면의 사람들 (60초),1:20,80,13441,,Winia Story - 위니아
517,vbaWA2qj_-8,https://www.youtube.com/watch?v=vbaWA2qj_-8,[물과 사람 60초 영화제] 메마른,1:02,62,409,,shittttxx_x
518,KYem5r2K1jw,https://www.youtube.com/watch?v=KYem5r2K1jw,2015 프리페민 TV CF - 60초,1:00,60,3943,,프리페민정
519,5dpgGVHDtRk,https://www.youtube.com/watch?v=5dpgGVHDtRk,[제32회 방송제 60초 공모전 대상]하루를 갈아 넣은 v-log,1:00,60,234,,DWBS cast
520,JO0MKBpy-w8,https://www.youtube.com/watch?v=JO0MKBpy-w8,자연에서 찾은 100% 핀란드산 순수(김아중 60초),1:01,61,819,,HITEJINRO
521,NnG_LOhDqKc,https://www.youtube.com/watch?v=NnG_LOhDqKc,파이널 판타지16 CM 「그 정의는 무엇을 구원하려는가」편（60초）,1:01,61,28,,따르방
522,hkSGjJSkgYI,https://www.youtube.com/watch?v=hkSGjJSkgYI,[쌍방울] 2017년 F/W 트라이(TRY) TV-CF 60초 ver.,1:05,65,2397,,SBW Inc. 쌍방울
523,W_hNe7BheIo,https://www.youtube.com/watch?v=W_hNe7BheIo,[맥심 아이스] 아이스송 60초 MV,1:01,61,5591,,동서식품
524,kIVgF5VPhG4,https://www.youtube.com/watch?v=kIVgF5VPhG4,물은 생명이다 [물과 사람 60초 영화제],1:00,60,988,,Product.G - 프로덕트 지
525,sCoIyte-w9g,https://www.youtube.com/watch?v=sCoIyte-w9g,전세계에서 화제가 된 포카리 광고 ㅎㄷㄷ,0:58,58,12702308,,노팅킹
526,FOLkL1Jos5k,https://www.youtube.com/watch?v=FOLkL1Jos5k,디펜드 안심플러스 60초,1:01,61,4520,,디펜드
527,OwtVTLrr1Qk,https://www.youtube.com/watch?v=OwtVTLrr1Qk,도드람테마단지_60초(www.the-film.net),1:06,66,346,,thefilm_DO
528,1ZAJycxPnB0,https://www.youtube.com/watch?v=1ZAJycxPnB0,가장 많이 팔린 cm원목모니터받침대 추천 Top10!,0:51,51,1,,60초리뷰
529,ctqcJxXdqFw,https://www.youtube.com/watch?v=ctqcJxXdqFw,2007 헤라 김태희의 Jazz Bar (60초),1:01,61,2796,,TVC HERA
530,R9wvdKR7oeA,https://www.youtube.com/watch?v=R9wvdKR7oeA,'그것이 알고 싶다' 패러디 광고_엠베스트 공부력 60초 광고,1:05,65,1412,,윤성근
531,_irWNoV0LYQ,https://www.youtube.com/watch?v=_irWNoV0LYQ,지엘샤브랜드광고영상60초 수정본),1:00,60,91,,연예스포츠방송
532,pOsx01-ZuXw,https://www.youtube.com/watch?v=pOsx01-ZuXw,[60초영상] 충남의 3농혁신은 순항중~,0:55,55,28,,충청남도(Chungnam) 충남TV
533,tgwq_cVsdVo,https://www.youtube.com/watch?v=tgwq_cVsdVo,나를 소개하는 60초짜리 영상(트위치 트레일러 업로드용),0:59,59,5369,,시나맨수행사제
534,INFW-CfgO-w,https://www.youtube.com/watch?v=INFW-CfgO-w,시크몽 프랑스핀 호피 마블 초미니 큐빅 라운드 2 5 cm 포인트 헤어 집게핀,0:32,32,7,,ChicMong
535,eUbrmyXoH_Y,https://www.youtube.com/watch?v=eUbrmyXoH_Y,"해양심층수 ""딥스"" 홍보동영상(모델 : 최불암)_60초",1:01,61,1098,,Kwangjip Park
536,J5CWsVR3dQc,https://www.youtube.com/watch?v=J5CWsVR3dQc,맥심 엄브렐라 2차 광고   정우성  임수정 60초,1:01,61,696,,sya29
537,nXlm96EksB0,https://www.youtube.com/watch?v=nXlm96EksB0,SKT 뉴진스 아이폰14 광고 full ver.공개 (60초 풀버전) 🎉,1:01,61,3073193,,SK telecom
538,vyOHc9PACpQ,https://www.youtube.com/watch?v=vyOHc9PACpQ,"[바이오피톤] 곰팡이 제거제 에어컨무균정 곰팡이백신 케이블 TV CM 60초 홍보영상(광고,CF) - 장스프로덕션",1:00,60,343,,JANG'S PRODUCTION
539,oXHVgZ4dJAw,https://www.youtube.com/watch?v=oXHVgZ4dJAw,[한일자막] 나카지마 세나 | 포카리스웨트 CM 「그래도 마음은 흔들렸어」편 60초,1:01,61,1158,,Keynes 케인즈
540,dLqMqD4Sv8E,https://www.youtube.com/watch?v=dLqMqD4Sv8E,가장 많이 팔린 cm원목모니터받침대 추천 Top10!,0:51,51,0,,60초리뷰
541,GLWa2w9OE2c,https://www.youtube.com/watch?v=GLWa2w9OE2c,작은 키 때문에 오디션에서 떨어졌지만 지금은 유명해진 연예인 TOP3,0:51,51,39907,,60초 연예뉴스
542,3kczyCcIvBk,https://www.youtube.com/watch?v=3kczyCcIvBk,60초 일본 감성 #shorts,1:00,60,200,,Daldya
543,5ephPv2SFcU,https://www.youtube.com/watch?v=5ephPv2SFcU,전자렌지60초클리너 비교영상,0:53,53,145,,올더라이프
544,qROm5QMqfnI,https://www.youtube.com/watch?v=qROm5QMqfnI,나무기타 캠프파이어 60초 티저 (버전2),1:00,60,140,,티모시
545,VzhM3ho4IAw,https://www.youtube.com/watch?v=VzhM3ho4IAw,[제2회 60초 인문학 영상공모전] 우리의 삶은 아름답다,1:05,65,530,,플라톤 아카데미
546,pcgGnkNysoI,https://www.youtube.com/watch?v=pcgGnkNysoI,"북평여자중학교, 웹툰 작품, 애니메이션 수업ㅣ60초 애니메이션, 미세먼지 왕국이라는 주제로 중학교 학생들이 영상수업에 만든 작품!!",1:00,60,120,,대한민국버스킹TV
547,pJA1N1XV_Qo,https://www.youtube.com/watch?v=pJA1N1XV_Qo,"Sony 프로젝터 탑재 캠코더 PJ30_BIFF 60초 영화제_Caffe,in Love",1:13,73,405,,juneplum118
548,Gzr8i2vjamM,https://www.youtube.com/watch?v=Gzr8i2vjamM,#세븐일레븐 #쥬시후레쉬 맥주 #60초cf콘테스트,1:01,61,329,,김선진
549,jLNLqEpKzTc,https://www.youtube.com/watch?v=jLNLqEpKzTc,[북미더머니12] 5화 / 시진핑 @60초 미션,1:14,74,615566,,화성인 릴도지
550,TKGrkuo2omU,https://www.youtube.com/watch?v=TKGrkuo2omU,배우와 딸배사이 예고편 60초,1:01,61,396,,이해성
551,XNJ5XJrYfsk,https://www.youtube.com/watch?v=XNJ5XJrYfsk,집에서 완벽하게 스테이크 굽는 방법,0:54,54,1909485,,꿀다람쥐
552,Srh3vn8WkH4,https://www.youtube.com/watch?v=Srh3vn8WkH4,■60초리뷰■ 케바케 흑기사 V1 #shorts,0:58,58,1963,,임루찌
553,11lD_IM5Bys,https://www.youtube.com/watch?v=11lD_IM5Bys,🚀 노벨디앤피로 매출 증가! | 단 60초로 보는 고객 관리 비법 #Shorts,0:59,59,15,,해라클래스
554,iENQaU-Z570,https://www.youtube.com/watch?v=iENQaU-Z570,[한국어 번역 자막] 일본 광고｜포카리스웨트 CM '춤추는 개학식' 편 60초,1:01,61,160487,,Sun Ao
555,a4bZqtsC5ww,https://www.youtube.com/watch?v=a4bZqtsC5ww,[60초 홍보] 빔 프로젝터를 시연하고 사야하지 않겠어??,1:01,61,198,,LG iShow
556,VIPVjcMEaEM,https://www.youtube.com/watch?v=VIPVjcMEaEM,업다운 댄쓰 60초 풀버전 ※흥폭발 주의※,1:03,63,6366,,모두의마블 TV
557,Hfoan9tP61g,https://www.youtube.com/watch?v=Hfoan9tP61g,나사렛대학교 스팟60초 홍보영상,1:01,61,1284,,나사렛대학교 Korea Nazarene Univ.
558,D7hBJT_CVH8,https://www.youtube.com/watch?v=D7hBJT_CVH8,"당신은 ""몇CM"" 인가요? #shorts",0:45,45,179129,,나인비뇨의학과
559,TURN769Q-F8,https://www.youtube.com/watch?v=TURN769Q-F8,‘PlayStation®Classic’ 발매 기념 트레일러(60초 ver),1:01,61,124125,,PlayStation Korea
560,ypQlaFo9bSc,https://www.youtube.com/watch?v=ypQlaFo9bSc,백현진 후장님 등장,0:37,37,1776334,,60초이내
561,hlIckvpiO5E,https://www.youtube.com/watch?v=hlIckvpiO5E,고려대 선배들의 허세의 진실... (60초 요약) by 고려대학교,1:21,81,7875,,고려대학교 교육방송국 KUBS
562,PmdaIyA94IA,https://www.youtube.com/watch?v=PmdaIyA94IA,"From 0 won sushi to 8,000 won sushi! Does the more expensive it is, the better it tastes?",0:46,46,4678601,,돼끼 baby_pig_rabbit
563,V-LQGGFvDG4,https://www.youtube.com/watch?v=V-LQGGFvDG4,[자막] 도쿄건설 기업광고「일의 틈에서」편 60초,1:01,61,2022,,대번역죄인
564,qPZ5Di8N2LY,https://www.youtube.com/watch?v=qPZ5Di8N2LY,[천애명월도] '소림' 테마송 도선(부제:여시아문) 60초 Ver. (12/17),1:01,61,38501,,천애명월도
565,_bzjj1Wq_50,https://www.youtube.com/watch?v=_bzjj1Wq_50,디올레드(주) 조성하  TV-CM30초,0:31,31,165,,디올레드
566,CiZDC2Yi3NE,https://www.youtube.com/watch?v=CiZDC2Yi3NE,"세계와 미래가 만나는 곳,  SUN MOON UNIVERSITY  (60초 ver)",1:00,60,111787,,선문대학교
567,Z_3uVNZk1No,https://www.youtube.com/watch?v=Z_3uVNZk1No,61kg👉48kg 다이어트 성공했던 꿀팁! (키 163cm),1:00,60,1274074,,옌마드Yenmad
568,9G-bdkaFcX8,https://www.youtube.com/watch?v=9G-bdkaFcX8,자동차 고장별 소리 모음 #shorts #자동차정비 #엔진소음,0:54,54,201307,,완정탑모터스
569,sF3dOE6jEeA,https://www.youtube.com/watch?v=sF3dOE6jEeA,성장판이 끝나고도 무조건 키크는 방법 #shorts,1:00,60,431505,,퓨티스
570,r1K49mlxulg,https://www.youtube.com/watch?v=r1K49mlxulg,[한일자막] 도코모CM 「칸나와 미나미의 약속」편  장편60초,1:01,61,435,,Keynes 케인즈
571,wkJJJoef4dQ,https://www.youtube.com/watch?v=wkJJJoef4dQ,"김나영-정두영, 60초 PR 깔끔하게 마무리 @패션왕 코리아 10회",0:56,56,8401,,SBS STORY
572,YhPylFAsWZk,https://www.youtube.com/watch?v=YhPylFAsWZk,의회 60초 뽀개기 👋🏻 (feat. 경기도의회에서 쫓겨나는 방법 😂),1:08,68,158,,경기도의회
573,4z6yZt9vCt4,https://www.youtube.com/watch?v=4z6yZt9vCt4,[60초공작소] 가죽 지퍼 카드지갑 만들기!,1:01,61,2746,,더핸즈TV
574,MMNgI0dssQw,https://www.youtube.com/watch?v=MMNgI0dssQw,향수옥천포도복숭아축제 60초최종,1:00,60,314,,다음충청센터
575,vlV5EK1OrVU,https://www.youtube.com/watch?v=vlV5EK1OrVU,[삼성SUHDTV] China TV CM 30초,0:30,30,127,,전파소년 픽쳐스
576,NhzhdFMEQec,https://www.youtube.com/watch?v=NhzhdFMEQec,도로시의 오즈키즈 손댄스 60초,1:15,75,17201,,오즈키즈
577,hIe19sWSqS0,https://www.youtube.com/watch?v=hIe19sWSqS0,에버랜드 입장 60초 전 일어난 일 #shorts,1:00,60,207608,,에버랜드 - EVERLAND
578,k4jdpgQmTZQ,https://www.youtube.com/watch?v=k4jdpgQmTZQ,베스티가 선택한 제이준코스메틱 (60초 버전),1:05,65,2368,,제이준 JAYJUN
579,aJvWwzhG-CM,https://www.youtube.com/watch?v=aJvWwzhG-CM,가장 많이 팔린 부모님생신선물 추천 Top10!,0:51,51,1,,60초리뷰
580,aoCAeUYz7iA,https://www.youtube.com/watch?v=aoCAeUYz7iA,"“10만 원대 vs 5만 원대, 뭐가 더 나을까?”",0:38,38,2,,60초 아이쇼핑
581,taqy-Un1IFA,https://www.youtube.com/watch?v=taqy-Un1IFA,"[바이오피톤] 곰팡이 제거제 에어컨무균정 곰팡이백신 케이블 TV CM 30초 자동차편 홍보영상(광고,CF) - 장스프로덕션",0:30,30,178,,JANG'S PRODUCTION
582,UkGLoTGMf3s,https://www.youtube.com/watch?v=UkGLoTGMf3s,2019 PlayStation® Brand TV CM (30초 버전),0:31,31,5986,,PlayStation Korea
583,c_hbsUZ0XgA,https://www.youtube.com/watch?v=c_hbsUZ0XgA,"지오갤러리 벽시계 : ""빈센트 반 고흐 Inspire 컬렉션"" 우주인 시리즈 행성간에 벽시계로 제작 60 X 30 Cm/ #shorts",1:00,60,164,,지오갤러리
584,PsXzZVnytoM,https://www.youtube.com/watch?v=PsXzZVnytoM,“후회 없이 산 인생템 TOP3 (링크 있음)”,0:38,38,103,,60초 아이쇼핑
585,POFQVMQ3Nk0,https://www.youtube.com/watch?v=POFQVMQ3Nk0,키보드만 조립하던 덕후가 셀프로 pc 조립을 하면 어떻게 될까?! #컴퓨터조립 #pcsetup,1:00,60,1364202,,키키와
586,tBmzdVoIDKI,https://www.youtube.com/watch?v=tBmzdVoIDKI,배우 서현우_#60초 #독백연기,1:00,60,858,,현우이즈굿
587,eCziul14Gww,https://www.youtube.com/watch?v=eCziul14Gww,가장 많이 팔린 촬영보드 추천 Top10!,0:51,51,0,,60초리뷰
588,ZcpF2jqGpg4,https://www.youtube.com/watch?v=ZcpF2jqGpg4,“직접 써보니 왜 인기인지 알겠더라고요”,0:38,38,0,,60초 아이쇼핑
589,TmZcHvyA9rg,https://www.youtube.com/watch?v=TmZcHvyA9rg,평화통일 가정당 TV CM '사라진 가족편' (30초),0:36,36,457,,motherbook
590,LraamKO-PWA,https://www.youtube.com/watch?v=LraamKO-PWA,사조참치 60초 영상공모전,1:00,60,416,,Yo충쓰
591,bn0Il5BVvCc,https://www.youtube.com/watch?v=bn0Il5BVvCc,가장 많이 팔린 협탁600 추천 Top10!,0:51,51,0,,60초리뷰
592,M-mSRP2uCuw,https://www.youtube.com/watch?v=M-mSRP2uCuw,[이성] 명탐정 코난 극장판 : 할로윈의 신부 60초 예고편 성우지망생 더빙,1:01,61,6657,,자유로운 현이성
593,qFeluB-k2DM,https://www.youtube.com/watch?v=qFeluB-k2DM,가장 많이 팔린 전기장판싱글 추천 Top10!,0:51,51,2,,60초리뷰
594,agJpDp_QrUc,https://www.youtube.com/watch?v=agJpDp_QrUc,2021_12_양주옥정어메이든 CM 30초,0:31,31,11,,torian의 WorkRoom
595,yawBTAJAwrI,https://www.youtube.com/watch?v=yawBTAJAwrI,“이거 없으면 불편해서 못 살아요”,0:38,38,0,,60초 아이쇼핑
596,-ZmSC9DRhvY,https://www.youtube.com/watch?v=-ZmSC9DRhvY,이번달 가장 많이 팔린 75인치 TV TOP3,0:38,38,1,,60초 아이쇼핑
597,N5DYakAw3P4,https://www.youtube.com/watch?v=N5DYakAw3P4,도자기 파티오를 깔기 위한 60초 가이드 #DIY #홈 #홈리노베이션 #리노베이션,1:00,60,112213,,Scott DIY
598,Tmt6HjJytqU,https://www.youtube.com/watch?v=Tmt6HjJytqU,“엄마도 친구도 샀어요. 이유는 하나”,0:38,38,0,,60초 아이쇼핑
599,TdOxVJvFWV4,https://www.youtube.com/watch?v=TdOxVJvFWV4,[광고] 히트스트랩 60초 광고,1:00,60,4766,,타코형
600,TyQp4P7TdoI,https://www.youtube.com/watch?v=TyQp4P7TdoI,일본 쇼와 시대 햄버거 자동 판매기 60 초 정도 기다린 나온다,1:25,85,699,,일본의 풍경
601,AmRmkPpbmJw,https://www.youtube.com/watch?v=AmRmkPpbmJw,불닭 제일 매운 단계 할라피뇨 불닭볶음면 딱 한 봉지 속성 먹방,0:33,33,3920460,,돼끼 baby_pig_rabbit
602,_D_UfAhvNEA,https://www.youtube.com/watch?v=_D_UfAhvNEA,60계 6초치킨 30s,0:31,31,414196,,맛있는 60계치킨
603,cM-GNL1BEvk,https://www.youtube.com/watch?v=cM-GNL1BEvk,가장 많이 팔린 투명의자 추천 Top10!,0:51,51,0,,60초리뷰
604,i0zsYd12iJ4,https://www.youtube.com/watch?v=i0zsYd12iJ4,가장 많이 팔린 만두기계 추천 Top10!,0:51,51,2,,60초리뷰
605,vC_Ocuqb_hk,https://www.youtube.com/watch?v=vC_Ocuqb_hk,가장 많이 팔린 무타공브라켓 추천 Top10!,0:51,51,0,,60초리뷰
606,qlyxVPr4QCw,https://www.youtube.com/watch?v=qlyxVPr4QCw,너도나도 찾는 가성비  스마트 TV TOP 3,0:38,38,2,,60초 아이쇼핑
607,iiikf_9UQR8,https://www.youtube.com/watch?v=iiikf_9UQR8,“이건 진짜 지금 사야 합니다”,0:38,38,0,,60초 아이쇼핑
608,qkYTqhxjOtc,https://www.youtube.com/watch?v=qkYTqhxjOtc,가장 많이 팔린 가민스마트워치 추천 Top10!,0:51,51,10,,60초리뷰
609,XppAQXcIkGY,https://www.youtube.com/watch?v=XppAQXcIkGY,Minnesota Zoo 60 seconds TV Ad,1:05,65,7138,,Minnesota Zoo
610,H2n3Y3qTTvk,https://www.youtube.com/watch?v=H2n3Y3qTTvk,"Ticker Tocker TV Commercial, 60 seconds",1:01,61,158,,Eff Creative Group
611,EzMoLFE0bRQ,https://www.youtube.com/watch?v=EzMoLFE0bRQ,IKEA - Hooray! To the Wonderful Everyday - TV Advert 60” #WonderfulEveryday,1:00,60,237500,,IKEA UK
612,jCthp6Fr0MI,https://www.youtube.com/watch?v=jCthp6Fr0MI,60 things in 60 seconds,1:00,60,232340,,firstworldmanifesto
613,JHwRh6BF-4I,https://www.youtube.com/watch?v=JHwRh6BF-4I,Mount Vernon's New Television Commercial (60-Seconds),1:01,61,385,,George Washington's Mount Vernon
614,J6d2QRiLw6c,https://www.youtube.com/watch?v=J6d2QRiLw6c,WeatherTech Big Game Commercial 2025 : Whatever Comes Your Way  - 60 seconds,1:01,61,444758,,WeatherTech
615,kqr4l6wuoR4,https://www.youtube.com/watch?v=kqr4l6wuoR4,Dallas Video Production | Frozen Fire Films | 60 Seconds TV Spot,1:01,61,43,,Frozen Fire
616,Mex8TSaGp-c,https://www.youtube.com/watch?v=Mex8TSaGp-c,CordaRoys Necklace Commercial 60 seconds,1:01,61,21292,,cordaroys
617,w5_mWdenJy8,https://www.youtube.com/watch?v=w5_mWdenJy8,Lipitor Commercial  - 60 Seconds (2000),1:01,61,2804,,member berries
618,9D0eGRzgvkE,https://www.youtube.com/watch?v=9D0eGRzgvkE,Halo 4 Commercial (60 seconds),1:04,64,40052,,ONE Media +
619,Pw7mAkdZIfw,https://www.youtube.com/watch?v=Pw7mAkdZIfw,GOLO Commercial: 60 Seconds,1:01,61,8938,,BrandStar
620,3pN0rKUm5Bw,https://www.youtube.com/watch?v=3pN0rKUm5Bw,ECH Retirement Living TV Commercial - 60 Seconds,1:01,61,2283,,ECH Community Hub
621,0ksXhSehBAg,https://www.youtube.com/watch?v=0ksXhSehBAg,Perillo Tours 2019 TV ad: Kitchen 60 seconds,1:01,61,46602,,Perillo Tours
622,7d3VAYGnXjY,https://www.youtube.com/watch?v=7d3VAYGnXjY,The History of Advertising in 60 Seconds,1:10,70,436182,,Mashable Brand X
623,eyHbx1EroIg,https://www.youtube.com/watch?v=eyHbx1EroIg,TV Advertising Video - 60 Seconds,1:02,62,240,,Local Business Reviews
624,b38Bjef9lHg,https://www.youtube.com/watch?v=b38Bjef9lHg,Smart.Market Introduction TV Commercial - 60 seconds,1:01,61,138,,Smart.Market
625,uuaYibvsjZQ,https://www.youtube.com/watch?v=uuaYibvsjZQ,MagicBagger TV commercial ::60 seconds,1:01,61,390,,MagicBagger
626,ChXTtlj0bUw,https://www.youtube.com/watch?v=ChXTtlj0bUw,TrendHR - Home Services - TV Commercial - 60 Seconds,1:01,61,232,,TrendHR
627,XD7WduNuxN8,https://www.youtube.com/watch?v=XD7WduNuxN8,The University of Queensland TV commercial - 60 seconds,1:01,61,10501,,The University of Queensland
628,RJAkmKQIOCM,https://www.youtube.com/watch?v=RJAkmKQIOCM,FOF Commercial (60 Seconds),1:02,62,372,,File Transfer
629,P666peLR3i4,https://www.youtube.com/watch?v=P666peLR3i4,Rainbow Brush TV Commercial 60 seconds,1:03,63,487,,Mario Jose
630,qxPQrqk2giI,https://www.youtube.com/watch?v=qxPQrqk2giI,GoGutsi TV Commercial -  60 seconds,0:55,55,363,,gogutsi TV
631,4np7_o341MI,https://www.youtube.com/watch?v=4np7_o341MI,Zoopla TV advert  - Crab World (60 seconds),1:00,60,53825,,Zoopla
632,VrAwP79Dmn8,https://www.youtube.com/watch?v=VrAwP79Dmn8,"NSPCC TV ad, 'Say Something' 60 SEC",1:01,61,652221,,NSPCC
633,YVyPTyB9vVo,https://www.youtube.com/watch?v=YVyPTyB9vVo,Direct Bullion TV Commercial - 60 Seconds,1:01,61,309,,Robot Mascot
634,KPc41UKHWLk,https://www.youtube.com/watch?v=KPc41UKHWLk,Erste Bank Ad I 200 years in 60 seconds,1:02,62,30822,,Erste Group
635,3vVOz9BdfHE,https://www.youtube.com/watch?v=3vVOz9BdfHE,My Pet Pail TV Commercial 60 seconds,1:01,61,24421,,My Pet Pail
636,uc_ageg82iE,https://www.youtube.com/watch?v=uc_ageg82iE,"UC TV Advertisement, 60 Seconds #1",1:01,61,5404,,University of Canterbury
637,dOsIdHi7ppA,https://www.youtube.com/watch?v=dOsIdHi7ppA,60 Seconds Episode 26: Commercial Free,1:01,61,1027,,60secondshow
638,ByDbjbrPavY,https://www.youtube.com/watch?v=ByDbjbrPavY,"""60 Seconds for a 60's TV Commercial"" (John's Cage 20.1)",1:00,60,145,,t i m t s a n g
639,4a5CDU3rXrY,https://www.youtube.com/watch?v=4a5CDU3rXrY,"Global Corporate Advertisement ｜ TV Commercial ""MOVE"" 60 seconds",1:01,61,758,,Honda Middle East & North Africa
640,tYv0Uea-06Q,https://www.youtube.com/watch?v=tYv0Uea-06Q,Crisis at Christmas TV Advert 2023 – 60 seconds,1:01,61,1513,,Crisis_UK
641,6Mfo4Xz0X7A,https://www.youtube.com/watch?v=6Mfo4Xz0X7A,Doritos Commercial (60 Seconds),1:03,63,242,,Actors317
642,lJqMgrvAyQU,https://www.youtube.com/watch?v=lJqMgrvAyQU,Crayons (60 sec ad),1:01,61,88231,,Quitline New Zealand
643,AOUQzfFd-XI,https://www.youtube.com/watch?v=AOUQzfFd-XI,MACS 215 - 60 Seconds Commercial - Coca Cola,1:01,61,80,,Luiszah
644,vjZQcMWoef0,https://www.youtube.com/watch?v=vjZQcMWoef0,Volvo R Design TV Commercial (30 seconds),0:31,31,36055,,Volvo Cars New Zealand
645,-Y1PhCzUe2w,https://www.youtube.com/watch?v=-Y1PhCzUe2w,Battlefield 4: Official TV ad 60 seconds,1:00,60,280817,,Official EA UK
646,kK0Lnev7CR0,https://www.youtube.com/watch?v=kK0Lnev7CR0,CJs BUTTer Seen on TV AD - 60 Seconds,1:01,61,409,,CJ's BUTTer
647,KInvdKF5-0Y,https://www.youtube.com/watch?v=KInvdKF5-0Y,The Freeview HD Corgi Advert - 60 seconds,1:02,62,197549,,Freeview
648,pbnq-J4FrUo,https://www.youtube.com/watch?v=pbnq-J4FrUo,Challenge Dairy commercial - 60 seconds,1:01,61,162,,leethebox
649,ZD9fWUUeL00,https://www.youtube.com/watch?v=ZD9fWUUeL00,Battlefield 4: 60 Second TV Spot,1:00,60,6374563,,Battlefield
650,UV2sNwEVbGk,https://www.youtube.com/watch?v=UV2sNwEVbGk,Emporium Retail TV Commercial 2016 [60 Seconds],1:01,61,847,,Emporium
651,L_17yDqB2q0,https://www.youtube.com/watch?v=L_17yDqB2q0,Dawn McGee commercial montage in under 60 seconds,0:57,57,1598,,Dawn McGee
652,Gx_avEXCZDU,https://www.youtube.com/watch?v=Gx_avEXCZDU,"1950s ""Coca-Cola - Home From School"", 60 seconds.",1:05,65,485,,Coca-Cola Kid
653,vd3d__kTMV8,https://www.youtube.com/watch?v=vd3d__kTMV8,Mr. Chef 60 seconds Animation Commercial (WiP),1:00,60,97,,Animedia Interactive
654,_RfYCbGNyH8,https://www.youtube.com/watch?v=_RfYCbGNyH8,"TV Spot - Clarisonic Soft, Smooth & Radiant Skin In Just 60 Seconds - Reinvent Your Skin",0:31,31,3786,,Phillip Harper
655,nNXhcIvKpuY,https://www.youtube.com/watch?v=nNXhcIvKpuY,As a Woman | Penn Medicine Women's Health 2021 TV Commercial 60 Seconds,1:01,61,56747,,Penn Medicine
656,O4vA0tFMNJ4,https://www.youtube.com/watch?v=O4vA0tFMNJ4,"1965 ""Door"" Coca-Cola commercial, UK, 60 seconds",1:06,66,1035,,Coca-Cola Kid
657,0h0n9xNSjMw,https://www.youtube.com/watch?v=0h0n9xNSjMw,Surety Health 60-seconds - Custom TV Commercial by Grow Advertising,1:01,61,18455,,Grow Advertising (GrowAds.com)
658,5JccAKx-4J0,https://www.youtube.com/watch?v=5JccAKx-4J0,Steptember 2015 Television Commercial (60 seconds),1:01,61,27057,,Cerebral Palsy Alliance
659,9bTY7fgLEMA,https://www.youtube.com/watch?v=9bTY7fgLEMA,60 seconds with Hannah -Bedmate Furniture TVC BTS Series by iTVC (iVory Television Commercials),1:00,60,21,,Plus Network Television
